date,sample_period,village,household,specimen_id,sample_id,cryo_id,coliform,chicken_breed,box_number,isolate_number,drug_code,drug_name,drug_class,halo_ring,round_halo_ring,drug_result,result_category
12-Jun-15,0,0,4,15-6-P-H4-C4-1,C4P1.1,86.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.49,17,2,
2-Jul-15,1,1,5,15-7-T-H5-C1-3,2C5P1.3,43.3,mu_pos,0,2,3,AMC,amoxicillin-clavulanate,beta-lactam,17.49,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B2-3,C6B2.3,42.3,mu_pos,1,,3,AMC,amoxicillin-clavulanate,beta-lactam,17.5,18,2,
2-Jul-15,1,1,9,15-7-T-H9-C5-3,2C9P5.3,74.3,mu_pos,0,4,3,CF,cephalothin,cephalosporin,17.5,18,2,
12-Jun-15,0,1,6,15-6-T-H6-B1-1,C6B1.1,41.1,mu_pos,1,,1,CF,cephalothin,cephalosporin,17.52,18,2,
12-Jun-15,0,0,2,15-6-P-H2-C3-3,C2P3.3,78.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.52,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B6-1,2C1B6.1,15.1,mu_pos,1,1,1,CF,cephalothin,cephalosporin,17.52,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C7-1,2C1P7.1,6.1,mu_pos,0,1,1,C,Chloramphenicol,Chloramphenicol,17.53,18,2,
2-Jul-15,1,1,2,15-7-T-H2-C3-3,2C2P3.3,21.3,mu_pos,0,1,3,CF,cephalothin,cephalosporin,17.53,18,2,
12-Jun-15,0,0,4,15-6-P-H4-C4-3,C4P4.3,89.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.54,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C1-3,2C3P1.3,25.3,mu_pos,0,2,3,AMC,amoxicillin-clavulanate,beta-lactam,17.56,18,2,
12-Jun-15,0,0,3,15-6-P-H3-C2-3,C3P2.3,82.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.57,18,2,
2-Jul-15,1,1,4,15-7-T-H4-C3-3,2C4P3.3,37.3,mu_pos,0,2,3,ENO,enrofloxacin ,fluoroquinolone,17.57,18,2,
10-Jun-15,0,1,3,15-6-T-H3-C5-1,C3P5.1,25.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.58,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B1-2,2C6B2.2,49.2,mu_pos,1,3,2,CF,cephalothin,cephalosporin,17.59,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B9-2,C1B9.2,9.2,mu_pos,1,,2,ENO,enrofloxacin ,fluoroquinolone,17.6,18,2,
12-Jun-15,0,1,6,15-6-T-H6-C5-2,C6P5.2,40.2,mu_neg,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.61,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B9-2,C1B9.2,9.2,mu_pos,1,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.62,18,2,
12-Jun-15,0,1,8,15-6-T-H8-C4-1,C8P4.1,59.1,mu_neg,0,,1,CF,cephalothin,cephalosporin,17.62,18,2,
2-Jul-15,1,1,9,15-7-T-H9-C4-1,2C9P4.1,73.1,mu_pos,0,4,1,CF,cephalothin,cephalosporin,17.62,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B8-2,C1B8.2,8.2,mu_neg,1,,2,ENO,enrofloxacin ,fluoroquinolone,17.62,18,2,
12-Jun-15,0,0,1,15-6-P-H1-C2-3,C1P2.3,72.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.63,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C5-2,2C3P5.2,29.2,mu_pos,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,17.65,18,2,
10-Jun-15,0,1,4,15-6-T-H4-C4-3,C4P4.3,29.3,mu_neg,0,,3,CF,cephalothin,cephalosporin,17.65,18,2,
12-Jun-15,0,0,3,15-6-P-H3-C5-3,C3P5.3,85.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,17.65,18,2,
10-Jun-15,0,1,6,15-6-T-H6-C1-2,C6P1.2,36.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,17.67,18,2,
12-Jun-15,0,1,8,15-6-T-H8-C4-3,C8P4.3,59.3,mu_neg,0,,3,CF,cephalothin,cephalosporin,17.67,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B4-1,2C6B4.1,51.1,mu_pos,1,3,1,AMC,amoxicillin-clavulanate,beta-lactam,17.68,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C8-3,2C1P8.3,7.3,mu_pos,0,1,3,C,Chloramphenicol,Chloramphenicol,17.68,18,2,
12-Jun-15,0,1,9,15-6-T-H9-C2-3,C9P2.3,62.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.68,18,2,
12-Jun-15,0,0,4,15-6-P-H4-C2-2,C4P2.2,87.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.69,18,2,
12-Jun-15,0,0,3,15-6-P-H3-C5-3,C3P5.3,85.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,17.7,18,2,
12-Jun-15,0,0,6,15-6-P-H6-C1-1,C6P1.1,96.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,17.71,18,2,
12-Jun-15,0,0,4,15-6-P-H4-C5-2,C4P5.2,90.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.71,18,2,
12-Jun-15,0,0,9,15-6-P-H9-C5-1,C9P5.1,115.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.71,18,2,
10-Jun-15,0,1,6,15-6-T-H6-C4-2,C6P4.2,39.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,17.72,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B1-1,C1B1.1,1.1,0,1,,1,ENO,gentamicin ,aminoglycoside,17.74,18,2,
2-Jul-15,1,1,2,15-7-T-H2-C6-3,2C2P6.3,24.3,mu_neg,0,2,3,AMC,amoxicillin-clavulanate,beta-lactam,17.75,18,2,
12-Jun-15,0,1,8,15-6-T-H8-C1-3,C8P1.3,56.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.76,18,2,
10-Jun-15,0,1,2,15-6-T-H2-C1-2,C2P1.2,16.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.77,18,2,
12-Jun-15,0,0,3,15-6-P-H3-C3-2,C3P3.2,83.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.77,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B8-3,C1B8.3,8.3,mu_neg,1,,3,CIP,ciprofloxacin,fluoroquinolone,17.77,18,2,
10-Jun-15,0,1,6,15-6-T-H6-C2-3,C6P2.3,37.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,17.79,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B8-3,C1B8.3,8.3,mu_neg,1,,3,ENO,enrofloxacin ,fluoroquinolone,17.79,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B9-3,2C6B9.3,56.3,mu_pos,1,3,3,AMC,amoxicillin-clavulanate,beta-lactam,17.8,18,2,
2-Jul-15,1,1,7,15-7-T-H7-C5-2,2C7P5.2,62.2,mu_pos,0,3,2,AMC,amoxicillin-clavulanate,beta-lactam,17.82,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B2-3,2C6B2.3,49.3,mu_pos,1,3,3,AMC,amoxicillin-clavulanate,beta-lactam,17.84,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B8-3,C1B8.3,8.3,mu_neg,1,,3,AMC,amoxicillin-clavulanate,beta-lactam,17.85,18,2,
12-Jun-15,0,1,8,15-6-T-H8-C4-2,C8P4.2,59.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.85,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B3-2,2C1B3.2,12.2,mu_pos,1,1,2,AMC,amoxicillin-clavulanate,beta-lactam,17.88,18,2,
2-Jul-15,1,1,5,15-7-T-H5-C2-1,2C5P2.1,44.1,mu_neg,0,2,1,AMC,amoxicillin-clavulanate,beta-lactam,17.88,18,2,
12-Jun-15,0,1,7,15-6-T-H7-C5-1,C7P5.1,55.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,17.88,18,2,
10-Jun-15,0,1,3,15-6-T-H3-C2-2,C3P2.2,22.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,17.88,18,2,
10-Jun-15,0,1,2,15-6-T-H2-C4-1,C2P4.1,19.1,mu_neg,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.89,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B5-2,C1B5.2,5.2,0,1,,2,ENO,enrofloxacin ,fluoroquinolone,17.89,18,2,
10-Jun-15,0,1,1,15-6-T-H1-C3-3,C1P3.3,13.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,17.9,18,2,
10-Jun-15,0,1,1,15-6-T-H1-C3-3,C1P3.3,13.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.9,18,2,
12-Jun-15,0,1,6,15-6-T-H6-B9-2,C6B9.2,49.2,mu_pos,1,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.91,18,2,
10-Jun-15,0,1,3,15-6-T-H3-C2-2,C3P2.2,22.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,17.91,18,2,
10-Jun-15,0,1,3,15-6-T-H3-C1-1,C3P1.1,21.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,17.91,18,2,
2-Jul-15,1,1,5,15-7-T-H5-C3-3,2C5P3.3,45.3,mu_pos,0,3,1,CF,cephalothin,cephalosporin,17.92,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B3-2,2C1B3.2,12.2,mu_pos,1,1,2,CF,cephalothin,cephalosporin,17.93,18,2,
12-Jun-15,0,1,6,15-6-T-H6-B10-2,C6B10.2,50.2,mu_pos,1,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.94,18,2,
12-Jun-15,0,1,6,15-6-T-H6-B10-3,C6B10.3,50.3,mu_pos,1,,3,AMC,amoxicillin-clavulanate,beta-lactam,17.94,18,2,
10-Jun-15,0,1,4,15-6-T-H4-C4-2,C4P4.2,29.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.95,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C8-2,2C1P8.2,7.2,mu_pos,0,1,2,AMC,amoxicillin-clavulanate,beta-lactam,17.95,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B7-3,C1B7.3,7.3,mu_neg,1,,3,AMC,amoxicillin-clavulanate,beta-lactam,17.96,18,2,
2-Jul-15,1,1,7,15-7-T-H7-C1-1,2C7P1.1,58.1,mu_pos,0,3,1,CF,cephalothin,cephalosporin,17.96,18,2,
10-Jun-15,0,1,2,15-6-T-H2-C3-1,C2P3.1,18.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.97,18,2,
12-Jun-15,0,0,7,15-6-P-H7-C3-3,C7P3.3,103.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,17.97,18,2,
2-Jul-15,1,1,7,15-7-T-H7-C2-2,2C7P2.2,59.2,mu_pos,0,3,2,AMC,amoxicillin-clavulanate,beta-lactam,17.97,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B3-1,2C1B3.1,12.1,mu_pos,1,1,1,CF,cephalothin,cephalosporin,17.98,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B1-2,2C1B1.2,10.2,mu_pos,1,1,2,CF,cephalothin,cephalosporin,17.99,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C6-2,2C3P6.2,30.2,mu_pos,0,2,2,CF,cephalothin,cephalosporin,17.99,18,2,
2-Jul-15,1,1,9,15-7-T-H9-C6-3,2C9P6.3,75.3,mu_pos,0,4,3,CF,cephalothin,cephalosporin,17.99,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B9-3,C1B9.3,9.3,mu_neg,1,,3,CIP,ciprofloxacin,fluoroquinolone,17.99,18,2,
12-Jun-15,0,0,3,15-6-P-H3-C2-2,C3P2.2,82.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,18,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B2-2,2C1B2.2,11.2,mu_neg,1,1,2,AMC,amoxicillin-clavulanate,beta-lactam,18.02,18,2,
12-Jun-15,0,0,6,15-6-P-H6-C2-2,C6P2.2,97.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,18.03,18,2,
2-Jul-15,1,1,4,15-7-T-H4-C7-3,2C4P7.3,41.3,mu_pos,0,2,3,C,Chloramphenicol,Chloramphenicol,18.04,18,2,
2-Jul-15,1,1,7,15-7-T-H7-C9-3,2C7P9.3,65.3,mu_pos,0,3,3,C,Chloramphenicol,Chloramphenicol,18.07,18,2,
12-Jun-15,0,1,8,15-6-T-H8-C5-1,C8P5.1,60.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,18.07,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C2-2,2C3P2.2,26.2,mu_pos,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,18.08,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B8-2,C1B8.2,8.2,mu_neg,1,,2,AMC,amoxicillin-clavulanate,beta-lactam,18.09,18,2,
2-Jul-15,1,1,10,15-7-T-H10-C8-3,2C10P8.3,87.3,mu_pos,0,4,3,CF,cephalothin,cephalosporin,18.09,18,2,
12-Jun-15,0,1,6,15-6-T-H6-B1-1,C6B1.1,41.1,mu_pos,1,,1,ENO,enrofloxacin ,fluoroquinolone,18.09,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C9-2,2C1P9.2,8.2,mu_pos,0,1,2,AMC,amoxicillin-clavulanate,beta-lactam,18.1,18,2,
12-Jun-15,0,0,2,15-6-P-H2-C3-2,C2P3.2,78.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,18.1,18,2,
2-Jul-15,1,1,7,15-7-T-H7-C3-3,2C7P3.3,60.3,mu_pos,0,3,3,AMC,amoxicillin-clavulanate,beta-lactam,18.11,18,2,
12-Jun-15,0,0,10,15-6-P-H10-C2-3,C10P2.3,117.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,18.12,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B9-3,2C6B9.3,56.3,mu_pos,1,3,3,CF,cephalothin,cephalosporin,18.13,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B6-2,2C6B6.2,53.2,mu_pos,1,3,2,ENO,enrofloxacin ,fluoroquinolone,18.13,18,2,
2-Jul-15,1,1,4,15-7-T-H4-C7-2,2C4P7.2,41.2,mu_neg,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,18.15,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B2-2,2C1B2.2,11.2,mu_neg,1,1,2,ENO,enrofloxacin ,fluoroquinolone,18.15,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B5-1,2C1B5.1,14.1,mu_pos,1,1,1,AMC,amoxicillin-clavulanate,beta-lactam,18.17,18,2,
12-Jun-15,0,1,10,15-6-T-H10-C3-3,C10P3.3,68.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,18.17,18,2,
12-Jun-15,0,0,9,15-6-P-H9-C3-2,C9P3.2,113.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,18.17,18,2,
2-Jul-15,1,1,4,15-7-T-H4-C8-3,2C4P8.3,42.3,mu_pos,0,2,3,CF,cephalothin,cephalosporin,18.18,18,2,
2-Jul-15,1,1,7,15-7-T-H7-C8-2,2C7P8.2,64.2,mu_pos,0,3,2,AMC,amoxicillin-clavulanate,beta-lactam,18.2,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B4-3,2C6B4.3,51.3,mu_pos,1,3,3,CF,cephalothin,cephalosporin,18.2,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B8-3,2C1B8.3,17.3,mu_pos,1,1,3,CIP,ciprofloxacin,fluoroquinolone,18.2,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B1-3,2C1B1.3,10.3,mu_pos,1,1,3,AMC,amoxicillin-clavulanate,beta-lactam,18.21,18,2,
2-Jul-15,1,1,9,15-7-T-H9-C5-1,2C9P5.1,74.1,mu_pos,0,4,1,CF,cephalothin,cephalosporin,18.21,18,2,
2-Jul-15,1,1,2,15-7-T-H2-C5-3,2C2P5.3,23.3,mu_pos,0,2,3,CIP,ciprofloxacin,fluoroquinolone,18.21,18,2,
10-Jun-15,0,1,2,15-6-T-H2-C4-2,C2P4.2,19.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,18.23,18,2,
2-Jul-15,1,1,4,15-7-T-H4-C7-3,2C4P7.3,41.3,mu_pos,0,2,3,AMC,amoxicillin-clavulanate,beta-lactam,18.23,18,2,
12-Jun-15,0,1,8,15-6-T-H8-C2-1,C8P2.1,57.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,18.23,18,2,
12-Jun-15,0,1,7,15-6-T-H7-C2-1,C7P2.1,52.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,18.24,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B5-2,2C6B5.2,52.2,mu_pos,1,3,2,CIP,ciprofloxacin,fluoroquinolone,18.24,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B4-2,2C6B4.2,51.2,mu_neg,1,3,2,CF,cephalothin,cephalosporin,18.25,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B6-2,2C6B6.2,53.2,mu_pos,1,3,2,CF,cephalothin,cephalosporin,18.25,18,2,
12-Jun-15,0,0,6,15-6-P-H6-C1-1,C6P1.1,96.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,18.27,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B4-1,2C6B4.1,51.1,mu_pos,1,3,1,ENO,enrofloxacin ,fluoroquinolone,18.27,18,2,
2-Jul-15,1,1,5,15-7-T-H5-C2-2,2C5P2.2,44.2,mu_pos,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,18.28,18,2,
10-Jun-15,0,1,2,15-6-T-H2-C1-1,C2P1.1,16.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,18.28,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C7-2,2C3P7.2,31.2,mu_pos,0,2,2,CF,cephalothin,cephalosporin,18.28,18,2,
10-Jun-15,0,1,5,15-6-T-H5-C2-1,C5P2.1,32.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,18.29,18,2,
12-Jun-15,0,1,6,15-6-T-H6-B5-1,C6B5.1,45.1,mu_pos,1,,1,AMC,amoxicillin-clavulanate,beta-lactam,18.29,18,2,
10-Jun-15,0,1,6,15-6-T-H6-C1-1,C6P1.1,36.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,18.31,18,2,
12-Jun-15,0,0,6,15-6-P-H6-C5-1,C6P5.1,100.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,18.32,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B3-3,2C6B3.3,50.3,mu_pos,1,3,3,AMC,amoxicillin-clavulanate,beta-lactam,18.32,18,2,
12-Jun-15,0,1,10,15-6-T-H10-C2-3,C10P2.3,67.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,18.32,18,2,
2-Jul-15,1,1,4,15-7-T-H4-C3-3,2C4P3.3,37.3,mu_pos,0,2,3,AMC,amoxicillin-clavulanate,beta-lactam,18.33,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C3-1,2C3P3.1,27.1,mu_pos,0,2,1,AMC,amoxicillin-clavulanate,beta-lactam,18.34,18,2,
10-Jun-15,0,1,3,15-6-T-H3-C5-1,C3P5.1,25.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,18.35,18,2,
12-Jun-15,0,0,2,15-6-P-H2-C4-1,C2P4.1,79.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,18.36,18,2,
12-Jun-15,0,0,6,15-6-P-H6-C5-2,C6P5.2,100.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,18.36,18,2,
12-Jun-15,0,1,7,15-6-T-H7-C2-3,C7P2.3,52.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,18.36,18,2,
12-Jun-15,0,0,2,15-6-P-H2-C4-2,C2P4.2,79.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,18.39,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C1-3,2C3P1.3,25.3,mu_pos,0,2,3,C,Chloramphenicol,Chloramphenicol,18.4,18,2,
12-Jun-15,0,0,2,15-6-P-H2-C2-3,C2P2.3,77.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,18.4,18,2,
2-Jul-15,1,1,4,15-7-T-H4-C3-2,2C4P3.2,37.2,mu_pos,0,2,2,CIP,ciprofloxacin,fluoroquinolone,18.4,18,2,
10-Jun-15,0,1,1,15-6-T-H1-C4-1,C1P4.1,14.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,18.41,18,2,
2-Jul-15,1,1,10,15-7-T-H10-C4-2,2C10P4.2,83.2,mu_pos,0,4,2,CF,cephalothin,cephalosporin,18.41,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C7-1,2C1P7.1,6.1,mu_pos,0,1,1,AMC,amoxicillin-clavulanate,beta-lactam,18.42,18,2,
2-Jul-15,1,1,7,15-7-T-H7-C10-1,2C7P10.1,66.1,mu_pos,0,3,1,CF,cephalothin,cephalosporin,18.42,18,2,
2-Jul-15,1,1,3,15-7-T-H3-C8-2,2C3P8.2,32.2,mu_pos,0,2,2,ENO,enrofloxacin ,fluoroquinolone,18.42,18,2,
12-Jun-15,0,1,6,15-6-T-H6-B6-1,C6B6.1,46.1,mu_pos,1,,1,AMC,amoxicillin-clavulanate,beta-lactam,18.43,18,2,
2-Jul-15,1,1,9,15-7-T-H9-C4-2,2C9P4.2,73.2,mu_pos,0,4,2,CF,cephalothin,cephalosporin,18.43,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B4-2,2C6B4.2,51.2,mu_neg,1,3,2,ENO,enrofloxacin ,fluoroquinolone,18.43,18,2,
2-Jul-15,1,1,6,15-7-T-H6-B10-2,2C6B10.2,57.2,mu_pos,1,3,2,CF,cephalothin,cephalosporin,18.44,18,2,
2-Jul-15,1,1,9,15-7-T-H9-C2-3,2C9P2.3,71.3,mu_pos,0,4,3,CF,cephalothin,cephalosporin,18.45,18,2,
12-Jun-15,0,1,8,15-6-T-H8-C3-2,C8P3.2,58.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,18.46,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C5-1,2C1P5.1,4.1,mu_pos,0,1,1,CF,cephalothin,cephalosporin,18.47,18,2,
12-Jun-15,0,0,9,15-6-P-H9-C1-1,C9P1.1,111.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,18.47,18,2,
2-Jul-15,1,1,9,15-7-T-H9-C5-2,2C9P5.2,74.2,mu_pos,0,4,2,CF,cephalothin,cephalosporin,18.48,18,2,
2-Jul-15,1,1,10,15-7-T-H10-C5-2,2C10P5.2,84.2,mu_pos,0,4,2,CF,cephalothin,cephalosporin,18.48,18,2,
10-Jun-15,0,1,2,15-6-T-H2-C4-3,C2P4.3,19.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,18.49,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C9-1,2C1P9.1,8.1,mu_pos,0,1,1,AMC,amoxicillin-clavulanate,beta-lactam,18.49,18,2,
2-Jul-15,1,1,1,15-7-T-H1-B4-2,2C1B4.2,13.2,mu_neg,1,1,2,AMC,amoxicillin-clavulanate,beta-lactam,18.49,18,2,
2-Jul-15,1,1,1,15-7-T-H1-C7-2,2C1P7.2,6.2,mu_pos,0,1,2,C,Chloramphenicol,Chloramphenicol,18.49,18,2,
10-Jun-15,0,1,4,15-6-T-H4-C3-1,C4P3.1,28.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,18.49,18,2,
10-Jun-15,0,1,1,15-6-T-H1-B10-1,C1B10.1,10.1,mu_neg,1,,1,ENO,enrofloxacin ,fluoroquinolone,18.49,18,2,
10-Jun-15,0,1,3,15-6-T-H3-C1-1,C3P1.1,21.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,18.55,19,2,
10-Jun-15,0,1,6,15-6-T-H6-C4-3,C6P4.3,39.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,18.6,19,2,
10-Jun-15,0,1,4,15-6-T-H4-C4-1,C4P1.1,26.1,mu_neg,0,,1,ENO,enrofloxacin ,fluoroquinolone,18.68,19,2,
2-Jul-15,1,1,1,15-7-T-H1-B5-1,2C1B5.1,14.1,mu_pos,1,1,1,ENO,enrofloxacin ,fluoroquinolone,18.68,19,2,
12-Jun-15,0,1,8,15-6-T-H8-C5-3,C8P5.3,60.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,18.74,19,2,
12-Jun-15,0,0,7,15-6-P-H7-C1-3,C7P1.3,101.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,18.76,19,2,
12-Jun-15,0,1,8,15-6-T-H8-C1-2,C8P1.2,56.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,18.77,19,2,
2-Jul-15,1,1,10,15-7-T-H10-C4-3,2C10P4.3,83.3,mu_pos,0,4,3,ENO,enrofloxacin ,fluoroquinolone,18.78,19,2,
12-Jun-15,0,1,7,15-6-T-H7-C5-1,C7P5.1,55.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,18.8,19,2,
2-Jul-15,1,1,2,15-7-T-H2-C5-1,2C2P5.1,23.1,mu_pos,0,2,1,ENO,enrofloxacin ,fluoroquinolone,18.83,19,2,
12-Jun-15,0,1,7,15-6-T-H7-C5-2,C7P5.2,55.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,18.85,19,2,
10-Jun-15,0,1,5,15-6-T-H5-C1-1,C5P1.1,31.1,mu_neg,0,,1,CIP,ciprofloxacin,fluoroquinolone,18.86,19,2,
12-Jun-15,0,0,9,15-6-P-H9-C1-2,C9P1.2,111.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,18.91,19,2,
12-Jun-15,0,1,10,15-6-T-H10-C3-3,C10P3.3,68.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,19.01,19,2,
10-Jun-15,0,1,3,15-6-T-H3-C2-3,C3P2.3,22.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,19.12,19,2,
2-Jul-15,1,1,1,15-7-T-H1-B9-2,2C1B9.2,18.2,mu_neg,1,1,2,CIP,ciprofloxacin,fluoroquinolone,19.14,19,2,
2-Jul-15,1,1,6,15-7-T-H6-B2-3,2C6B2.3,49.3,mu_pos,1,3,3,CIP,ciprofloxacin,fluoroquinolone,19.28,19,2,
10-Jun-15,0,1,5,15-6-T-H5-C3-2,C5P3.2,33.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,19.33,19,2,
12-Jun-15,0,1,8,15-6-T-H8-C5-2,C8P5.2,60.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,19.35,19,2,
2-Jul-15,1,1,1,15-7-T-H1-C6-1,2C1P6.1,5.1,mu_pos,0,1,1,CIP,ciprofloxacin,fluoroquinolone,19.36,19,2,
